# Delays, Delay errors, Counts
2.435840061909032528e+01,3.806027836849308729e-04,3.000000000000000000e+00
2.437919299210720325e+01,3.806501742106925936e-04,7.000000000000000000e+00
2.439998536512408123e+01,3.806975995605198205e-04,0.000000000000000000e+00
2.442077773814095920e+01,3.807450597213996339e-04,4.000000000000000000e+00
2.444157011115783718e+01,3.807925546803159699e-04,2.000000000000000000e+00
2.446236248417471515e+01,3.808400844242497288e-04,4.000000000000000000e+00
2.448315485719159312e+01,3.808876489401787752e-04,4.000000000000000000e+00
2.450394723020847110e+01,3.809352482150779378e-04,3.000000000000000000e+00
2.452473960322535262e+01,3.809828822359191181e-04,3.000000000000000000e+00
2.454553197624223060e+01,3.810305509896711276e-04,2.000000000000000000e+00
2.456632434925910857e+01,3.810782544632997960e-04,5.000000000000000000e+00
2.458711672227598655e+01,3.811259926437680803e-04,2.000000000000000000e+00
2.460790909529286452e+01,3.811737655180359014e-04,3.000000000000000000e+00
2.462870146830974249e+01,3.812215730730603614e-04,4.000000000000000000e+00
2.464949384132662047e+01,3.812694152957954181e-04,5.000000000000000000e+00
2.467028621434349844e+01,3.813172921731923732e-04,1.000000000000000000e+00
2.469107858736037642e+01,3.813652036921993840e-04,2.000000000000000000e+00
2.471187096037725439e+01,3.814131498397619517e-04,2.000000000000000000e+00
2.473266333339413592e+01,3.814611306028225959e-04,0.000000000000000000e+00
2.475345570641101389e+01,3.815091459683209087e-04,4.000000000000000000e+00
2.477424807942789187e+01,3.815571959231938261e-04,4.000000000000000000e+00
2.479504045244476984e+01,3.816052804543753024e-04,1.000000000000000000e+00
2.481583282546164781e+01,3.816533995487965273e-04,2.000000000000000000e+00
2.483662519847852579e+01,3.817015531933858172e-04,3.000000000000000000e+00
2.485741757149540376e+01,3.817497413750688866e-04,4.000000000000000000e+00
2.487820994451228174e+01,3.817979640807684684e-04,3.000000000000000000e+00
2.489900231752915971e+01,3.818462212974046933e-04,1.000000000000000000e+00
2.491979469054604124e+01,3.818945130118948732e-04,2.000000000000000000e+00
2.494058706356291921e+01,3.819428392111535553e-04,4.000000000000000000e+00
2.496137943657979719e+01,3.819911998820925761e-04,1.000000000000000000e+00
2.498217180959667516e+01,3.820395950116211702e-04,3.000000000000000000e+00
2.500296418261355313e+01,3.820880245866457533e-04,7.000000000000000000e+00
2.502375655563043111e+01,3.821364885940700847e-04,0.000000000000000000e+00
2.504454892864730908e+01,3.821849870207953757e-04,1.000000000000000000e+00
2.506534130166418706e+01,3.822335198537199648e-04,3.000000000000000000e+00
2.508613367468106503e+01,3.822820870797397508e-04,2.000000000000000000e+00
2.510692604769794301e+01,3.823306886857479763e-04,2.000000000000000000e+00
2.512771842071482453e+01,3.823793246586351191e-04,8.000000000000000000e+00
2.514851079373170251e+01,3.824279949852892719e-04,3.000000000000000000e+00
2.516930316674858048e+01,3.824766996525957624e-04,4.000000000000000000e+00
2.519009553976545845e+01,3.825254386474374250e-04,4.000000000000000000e+00
2.521088791278233643e+01,3.825742119566946002e-04,6.000000000000000000e+00
2.523168028579921440e+01,3.826230195672449723e-04,1.000000000000000000e+00
2.525247265881609238e+01,3.826718614659637861e-04,3.000000000000000000e+00
2.527326503183297035e+01,3.827207376397236843e-04,3.000000000000000000e+00
2.529405740484984833e+01,3.827696480753948159e-04,0.000000000000000000e+00
2.531484977786672985e+01,3.828185927598448906e-04,0.000000000000000000e+00
2.533564215088360783e+01,3.828675716799391244e-04,1.000000000000000000e+00
2.535643452390048580e+01,3.829165848225402394e-04,3.000000000000000000e+00
2.537722689691736377e+01,3.829656321745085186e-04,4.000000000000000000e+00
2.539801926993424175e+01,3.830147137227018052e-04,3.000000000000000000e+00
2.541881164295111972e+01,3.830638294539756659e-04,8.000000000000000000e+00
2.543960401596799770e+01,3.831129793551829024e-04,1.000000000000000000e+00
2.546039638898487567e+01,3.831621634131742024e-04,1.000000000000000000e+00
2.548118876200175364e+01,3.832113816147978140e-04,5.000000000000000000e+00
2.550198113501863162e+01,3.832606339468996003e-04,2.000000000000000000e+00
2.552277350803551315e+01,3.833099203963230930e-04,2.000000000000000000e+00
2.554356588105239112e+01,3.833592409499094389e-04,1.000000000000000000e+00
2.556435825406926909e+01,3.834085955944973993e-04,3.000000000000000000e+00
2.558515062708614707e+01,3.834579843169234588e-04,2.000000000000000000e+00
2.560594300010302504e+01,3.835074071040219337e-04,4.000000000000000000e+00
2.562673537311990302e+01,3.835568639426246464e-04,4.000000000000000000e+00
2.564752774613678099e+01,3.836063548195611968e-04,3.000000000000000000e+00
2.566832011915365896e+01,3.836558797216590706e-04,3.000000000000000000e+00
2.568911249217053694e+01,3.837054386357432599e-04,4.000000000000000000e+00
2.570990486518741847e+01,3.837550315486366426e-04,4.000000000000000000e+00
2.573069723820429644e+01,3.838046584471598737e-04,1.000000000000000000e+00
2.575148961122117441e+01,3.838543193181313861e-04,2.000000000000000000e+00
2.577228198423805239e+01,3.839040141483674438e-04,4.000000000000000000e+00
2.579307435725493036e+01,3.839537429246820343e-04,3.000000000000000000e+00
2.581386673027180834e+01,3.840035056338870307e-04,2.000000000000000000e+00
2.583465910328868631e+01,3.840533022627920837e-04,4.000000000000000000e+00
2.585545147630556428e+01,3.841031327982048381e-04,6.000000000000000000e+00
2.587624384932244226e+01,3.841529972269306075e-04,5.000000000000000000e+00
2.589703622233932023e+01,3.842028955357728085e-04,4.000000000000000000e+00
2.591782859535620176e+01,3.842528277115325806e-04,3.000000000000000000e+00
2.593862096837307973e+01,3.843027937410089493e-04,4.000000000000000000e+00
2.595941334138995771e+01,3.843527936109990425e-04,1.000000000000000000e+00
2.598020571440683568e+01,3.844028273082976573e-04,2.000000000000000000e+00
2.600099808742371366e+01,3.844528948196977475e-04,2.000000000000000000e+00
2.602179046044059163e+01,3.845029961319902071e-04,1.000000000000000000e+00
2.604258283345746960e+01,3.845531312319637072e-04,1.000000000000000000e+00
2.606337520647434758e+01,3.846033001064051303e-04,3.000000000000000000e+00
2.608416757949122555e+01,3.846535027420992445e-04,4.000000000000000000e+00
2.610495995250810708e+01,3.847037391258287579e-04,8.000000000000000000e+00
2.612575232552498505e+01,3.847540092443745897e-04,1.000000000000000000e+00
2.614654469854186303e+01,3.848043130845154908e-04,2.000000000000000000e+00
2.616733707155874100e+01,3.848546506330283688e-04,5.000000000000000000e+00
2.618812944457561898e+01,3.849050218766882341e-04,2.000000000000000000e+00
2.620892181759249695e+01,3.849554268022679828e-04,0.000000000000000000e+00
2.622971419060937492e+01,3.850058653965388305e-04,1.000000000000000000e+00
2.625050656362625290e+01,3.850563376462699328e-04,0.000000000000000000e+00
2.627129893664313087e+01,3.851068435382285480e-04,5.000000000000000000e+00
2.629209130966000885e+01,3.851573830591801455e-04,5.000000000000000000e+00
2.631288368267689037e+01,3.852079561958882971e-04,4.000000000000000000e+00
2.633367605569376835e+01,3.852585629351147319e-04,5.000000000000000000e+00
2.635446842871064632e+01,3.853092032636192812e-04,0.000000000000000000e+00
2.637526080172752430e+01,3.853598771681600419e-04,3.000000000000000000e+00
2.639605317474440227e+01,3.854105846354932132e-04,1.000000000000000000e+00
2.641684554776128024e+01,3.854613256523732601e-04,3.000000000000000000e+00
2.643763792077815822e+01,3.855121002055528581e-04,3.000000000000000000e+00
2.645843029379503619e+01,3.855629082817827857e-04,6.000000000000000000e+00
2.647922266681191417e+01,3.856137498678121949e-04,6.000000000000000000e+00
2.650001503982879569e+01,3.856646249503885033e-04,4.000000000000000000e+00
2.652080741284567367e+01,3.857155335162573391e-04,3.000000000000000000e+00
2.654159978586255164e+01,3.857664755521624878e-04,4.000000000000000000e+00
2.656239215887942962e+01,3.858174510448461624e-04,3.000000000000000000e+00
2.658318453189630759e+01,3.858684599810489500e-04,5.000000000000000000e+00
2.660397690491318556e+01,3.859195023475095942e-04,2.000000000000000000e+00
2.662476927793006354e+01,3.859705781309652668e-04,2.000000000000000000e+00
2.664556165094694151e+01,3.860216873181512962e-04,6.000000000000000000e+00
2.666635402396381949e+01,3.860728298958016557e-04,1.000000000000000000e+00
2.668714639698069746e+01,3.861240058506484212e-04,8.000000000000000000e+00
2.670793876999757899e+01,3.861752151694222593e-04,2.000000000000000000e+00
2.672873114301445696e+01,3.862264578388519931e-04,1.000000000000000000e+00
2.674952351603133494e+01,3.862777338456650908e-04,4.000000000000000000e+00
2.677031588904821291e+01,3.863290431765871772e-04,2.000000000000000000e+00
2.679110826206509088e+01,3.863803858183425762e-04,5.000000000000000000e+00
2.681190063508196886e+01,3.864317617576538771e-04,4.000000000000000000e+00
2.683269300809884683e+01,3.864831709812420967e-04,2.000000000000000000e+00
2.685348538111572481e+01,3.865346134758268428e-04,3.000000000000000000e+00
2.687427775413260278e+01,3.865860892281260965e-04,2.000000000000000000e+00
2.689507012714948431e+01,3.866375982248563756e-04,2.000000000000000000e+00
2.691586250016636228e+01,3.866891404527326797e-04,2.000000000000000000e+00
2.693665487318324026e+01,3.867407158984685449e-04,1.000000000000000000e+00
2.695744724620011823e+01,3.867923245487760436e-04,1.000000000000000000e+00
2.697823961921699620e+01,3.868439663903657302e-04,3.000000000000000000e+00
2.699903199223387418e+01,3.868956414099467499e-04,3.000000000000000000e+00
2.701982436525075215e+01,3.869473495942267840e-04,2.000000000000000000e+00
2.704061673826763013e+01,3.869990909299121586e-04,6.000000000000000000e+00
2.706140911128450810e+01,3.870508654037076819e-04,4.000000000000000000e+00
2.708220148430138607e+01,3.871026730023168611e-04,1.000000000000000000e+00
2.710299385731826760e+01,3.871545137124417398e-04,4.000000000000000000e+00
2.712378623033514558e+01,3.872063875207830603e-04,7.000000000000000000e+00
2.714457860335202355e+01,3.872582944140401016e-04,6.000000000000000000e+00
2.716537097636890152e+01,3.873102343789108413e-04,3.000000000000000000e+00
2.718616334938577950e+01,3.873622074020920104e-04,5.000000000000000000e+00
2.720695572240265747e+01,3.874142134702789303e-04,6.000000000000000000e+00
2.722774809541953545e+01,3.874662525701655130e-04,3.000000000000000000e+00
2.724854046843641342e+01,3.875183246884445322e-04,3.000000000000000000e+00
2.726933284145329139e+01,3.875704298118074604e-04,1.000000000000000000e+00
2.729012521447017292e+01,3.876225679269443064e-04,2.000000000000000000e+00
2.731091758748705089e+01,3.876747390205440491e-04,4.000000000000000000e+00
2.733170996050392887e+01,3.877269430792942579e-04,5.000000000000000000e+00
2.735250233352080684e+01,3.877791800898813097e-04,3.000000000000000000e+00
2.737329470653768482e+01,3.878314500389904427e-04,4.000000000000000000e+00
2.739408707955456279e+01,3.878837529133054860e-04,1.000000000000000000e+00
2.741487945257144077e+01,3.879360886995092384e-04,3.000000000000000000e+00
2.743567182558831874e+01,3.879884573842832520e-04,4.000000000000000000e+00
2.745646419860519671e+01,3.880408589543077780e-04,7.000000000000000000e+00
2.747725657162207469e+01,3.880932933962620915e-04,0.000000000000000000e+00
2.749804894463895621e+01,3.881457606968242752e-04,3.000000000000000000e+00
2.751884131765583419e+01,3.881982608426711649e-04,3.000000000000000000e+00
2.753963369067271216e+01,3.882507938204785122e-04,4.000000000000000000e+00
2.756042606368959014e+01,3.883033596169209304e-04,4.000000000000000000e+00
2.758121843670646811e+01,3.883559582186720568e-04,3.000000000000000000e+00
2.760201080972334609e+01,3.884085896124041737e-04,7.000000000000000000e+00
2.762280318274022406e+01,3.884612537847888041e-04,0.000000000000000000e+00
2.764359555575710203e+01,3.885139507224961162e-04,3.000000000000000000e+00
2.766438792877398001e+01,3.885666804121953562e-04,3.000000000000000000e+00
2.768518030179086153e+01,3.886194428405546865e-04,2.000000000000000000e+00
2.770597267480773951e+01,3.886722379942412933e-04,2.000000000000000000e+00
2.772676504782461748e+01,3.887250658599212248e-04,5.000000000000000000e+00
2.774755742084149546e+01,3.887779264242596615e-04,7.000000000000000000e+00
2.776834979385837343e+01,3.888308196739205915e-04,2.000000000000000000e+00
2.778914216687525141e+01,3.888837455955672438e-04,2.000000000000000000e+00
2.780993453989212938e+01,3.889367041758616549e-04,3.000000000000000000e+00
2.783072691290900735e+01,3.889896954014651024e-04,2.000000000000000000e+00
2.785151928592588533e+01,3.890427192590377252e-04,1.000000000000000000e+00
2.787231165894276330e+01,3.890957757352387953e-04,4.000000000000000000e+00
2.789310403195964483e+01,3.891488648167267168e-04,7.000000000000000000e+00
2.791389640497652280e+01,3.892019864901588642e-04,3.000000000000000000e+00
2.793468877799340078e+01,3.892551407421917988e-04,4.000000000000000000e+00
2.795548115101027875e+01,3.893083275594811602e-04,2.000000000000000000e+00
2.797627352402715672e+01,3.893615469286817207e-04,4.000000000000000000e+00
2.799706589704403470e+01,3.894147988364472768e-04,4.000000000000000000e+00
2.801785827006091267e+01,3.894680832694309204e-04,3.000000000000000000e+00
2.803865064307779065e+01,3.895214002142847673e-04,2.000000000000000000e+00
2.805944301609466862e+01,3.895747496576602289e-04,2.000000000000000000e+00
2.808023538911155015e+01,3.896281315862077949e-04,5.000000000000000000e+00
2.810102776212842812e+01,3.896815459865771419e-04,2.000000000000000000e+00
2.812182013514530610e+01,3.897349928454171874e-04,3.000000000000000000e+00
2.814261250816218407e+01,3.897884721493760900e-04,3.000000000000000000e+00
2.816340488117906204e+01,3.898419838851011412e-04,4.000000000000000000e+00
2.818419725419594002e+01,3.898955280392389817e-04,5.000000000000000000e+00
2.820498962721281799e+01,3.899491045984353308e-04,7.000000000000000000e+00
2.822578200022969597e+01,3.900027135493353112e-04,4.000000000000000000e+00
2.824657437324657394e+01,3.900563548785833412e-04,1.000000000000000000e+00
2.826736674626345192e+01,3.901100285728230257e-04,3.000000000000000000e+00
2.828815911928033344e+01,3.901637346186972110e-04,1.000000000000000000e+00
2.830895149229721142e+01,3.902174730028482009e-04,2.000000000000000000e+00
2.832974386531408939e+01,3.902712437119175404e-04,3.000000000000000000e+00
2.835053623833096736e+01,3.903250467325460700e-04,6.000000000000000000e+00
2.837132861134784534e+01,3.903788820513739793e-04,7.000000000000000000e+00
2.839212098436472331e+01,3.904327496550409160e-04,6.000000000000000000e+00
2.841291335738160129e+01,3.904866495301857689e-04,6.000000000000000000e+00
2.843370573039847926e+01,3.905405816634468304e-04,2.000000000000000000e+00
2.845449810341535724e+01,3.905945460414617966e-04,4.000000000000000000e+00
2.847529047643223876e+01,3.906485426508677131e-04,3.000000000000000000e+00
2.849608284944911674e+01,3.907025714783011919e-04,1.000000000000000000e+00
2.851687522246599471e+01,3.907566325103979774e-04,4.000000000000000000e+00
2.853766759548287268e+01,3.908107257337934889e-04,6.000000000000000000e+00
2.855845996849975066e+01,3.908648511351224954e-04,1.000000000000000000e+00
2.857925234151662863e+01,3.909190087010192775e-04,4.000000000000000000e+00
2.860004471453350661e+01,3.909731984181175199e-04,2.000000000000000000e+00
2.862083708755038458e+01,3.910274202730503650e-04,1.000000000000000000e+00
2.864162946056726256e+01,3.910816742524504674e-04,1.000000000000000000e+00
2.866242183358414053e+01,3.911359603429501023e-04,3.000000000000000000e+00
2.868321420660102206e+01,3.911902785311807858e-04,3.000000000000000000e+00
2.870400657961790003e+01,3.912446288037738714e-04,2.000000000000000000e+00
2.872479895263477800e+01,3.912990111473599536e-04,4.000000000000000000e+00
2.874559132565165598e+01,3.913534255485694646e-04,5.000000000000000000e+00
2.876638369866853395e+01,3.914078719940320772e-04,2.000000000000000000e+00
2.878717607168541193e+01,3.914623504703773561e-04,4.000000000000000000e+00
2.880796844470228990e+01,3.915168609642341070e-04,1.000000000000000000e+00
2.882876081771916787e+01,3.915714034622309729e-04,4.000000000000000000e+00
2.884955319073604585e+01,3.916259779509961088e-04,6.000000000000000000e+00
2.887034556375292738e+01,3.916805844171573447e-04,2.000000000000000000e+00
2.889113793676980535e+01,3.917352228473420226e-04,2.000000000000000000e+00
2.891193030978668332e+01,3.917898932281771592e-04,2.000000000000000000e+00
2.893272268280356130e+01,3.918445955462895544e-04,4.000000000000000000e+00
2.895351505582043927e+01,3.918993297883054117e-04,7.000000000000000000e+00
2.897430742883731725e+01,3.919540959408508263e-04,4.000000000000000000e+00
2.899509980185419522e+01,3.920088939905514054e-04,2.000000000000000000e+00
2.901589217487107319e+01,3.920637239240326480e-04,5.000000000000000000e+00
2.903668454788795117e+01,3.921185857279194022e-04,5.000000000000000000e+00
2.905747692090482914e+01,3.921734793888367334e-04,5.000000000000000000e+00
2.907826929392171067e+01,3.922284048934089476e-04,3.000000000000000000e+00
2.909906166693858864e+01,3.922833622282604054e-04,1.000000000000000000e+00
2.911985403995546662e+01,3.923383513800149792e-04,1.000000000000000000e+00
2.914064641297234459e+01,3.923933723352964874e-04,1.000000000000000000e+00
2.916143878598922257e+01,3.924484250807284773e-04,6.000000000000000000e+00
2.918223115900610054e+01,3.925035096029342251e-04,2.000000000000000000e+00
2.920302353202297851e+01,3.925586258885367902e-04,2.000000000000000000e+00
2.922381590503985649e+01,3.926137739241590150e-04,6.000000000000000000e+00
2.924460827805673446e+01,3.926689536964236339e-04,3.000000000000000000e+00
2.926540065107361599e+01,3.927241651919531097e-04,5.000000000000000000e+00
2.928619302409049396e+01,3.927794083973699057e-04,2.000000000000000000e+00
2.930698539710737194e+01,3.928346832992961053e-04,5.000000000000000000e+00
2.932777777012424991e+01,3.928899898843538465e-04,4.000000000000000000e+00
2.934857014314112789e+01,3.929453281391648875e-04,4.000000000000000000e+00
2.936936251615800586e+01,3.930006980503511493e-04,2.000000000000000000e+00
2.939015488917488383e+01,3.930560996045342819e-04,5.000000000000000000e+00
2.941094726219176181e+01,3.931115327883358810e-04,5.000000000000000000e+00
2.943173963520863978e+01,3.931669975883773254e-04,2.000000000000000000e+00
2.945253200822551776e+01,3.932224939912801567e-04,6.000000000000000000e+00
2.947332438124239928e+01,3.932780219836656452e-04,2.000000000000000000e+00
2.949411675425927726e+01,3.933335815521550073e-04,3.000000000000000000e+00
2.951490912727615523e+01,3.933891726833695134e-04,1.000000000000000000e+00
2.953570150029303321e+01,3.934447953639304339e-04,3.000000000000000000e+00
2.955649387330991118e+01,3.935004495804588225e-04,4.000000000000000000e+00
2.957728624632678915e+01,3.935561353195758953e-04,5.000000000000000000e+00
2.959807861934366713e+01,3.936118525679027603e-04,6.000000000000000000e+00
2.961887099236054510e+01,3.936676013120605794e-04,2.000000000000000000e+00
2.963966336537742308e+01,3.937233815386705690e-04,2.000000000000000000e+00
2.966045573839430460e+01,3.937791932343538367e-04,8.000000000000000000e+00
2.968124811141118258e+01,3.938350363857316531e-04,5.000000000000000000e+00
2.970204048442806055e+01,3.938909109794252886e-04,2.000000000000000000e+00
2.972283285744493853e+01,3.939468170020561221e-04,6.000000000000000000e+00
2.974362523046181650e+01,3.940027544402455867e-04,2.000000000000000000e+00
2.976441760347869447e+01,3.940587232806151154e-04,6.000000000000000000e+00
2.978520997649557245e+01,3.941147235097863040e-04,2.000000000000000000e+00
2.980600234951245042e+01,3.941707551143808566e-04,2.000000000000000000e+00
2.982679472252932840e+01,3.942268180810204773e-04,5.000000000000000000e+00
2.984758709554620992e+01,3.942829123963272498e-04,3.000000000000000000e+00
2.986837946856308790e+01,3.943390380469231492e-04,2.000000000000000000e+00
2.988917184157996587e+01,3.943951950194303675e-04,4.000000000000000000e+00
2.990996421459684385e+01,3.944513833004712052e-04,5.000000000000000000e+00
2.993075658761372182e+01,3.945076028766682881e-04,3.000000000000000000e+00
2.995154896063059979e+01,3.945638537346442959e-04,2.000000000000000000e+00
2.997234133364747777e+01,3.946201358610220171e-04,3.000000000000000000e+00
2.999313370666435574e+01,3.946764492424246194e-04,3.000000000000000000e+00
3.001392607968123372e+01,3.947327938654753249e-04,3.000000000000000000e+00
3.003471845269811169e+01,3.947891697167976808e-04,3.000000000000000000e+00
3.005551082571499322e+01,3.948455767830153971e-04,6.000000000000000000e+00
3.007630319873187119e+01,3.949020150507525089e-04,5.000000000000000000e+00
3.009709557174874917e+01,3.949584845066330513e-04,6.000000000000000000e+00
3.011788794476562714e+01,3.950149851372817102e-04,1.000000000000000000e+00
3.013868031778250511e+01,3.950715169293231169e-04,3.000000000000000000e+00
3.015947269079938309e+01,3.951280798693823366e-04,2.000000000000000000e+00
3.018026506381626106e+01,3.951846739440845972e-04,2.000000000000000000e+00
3.020105743683313904e+01,3.952412991400556684e-04,3.000000000000000000e+00
3.022184980985001701e+01,3.952979554439213202e-04,2.000000000000000000e+00
3.024264218286689854e+01,3.953546428423079188e-04,3.000000000000000000e+00
3.026343455588377651e+01,3.954113613218419930e-04,1.000000000000000000e+00
3.028422692890065449e+01,3.954681108691505053e-04,9.000000000000000000e+00
3.030501930191753246e+01,3.955248914708606352e-04,5.000000000000000000e+00
3.032581167493441043e+01,3.955817031136001040e-04,1.000000000000000000e+00
3.034660404795128841e+01,3.956385457839969042e-04,3.000000000000000000e+00
3.036739642096816638e+01,3.956954194686793536e-04,3.000000000000000000e+00
3.038818879398504436e+01,3.957523241542763664e-04,3.000000000000000000e+00
3.040898116700192233e+01,3.958092598274170191e-04,3.000000000000000000e+00
3.042977354001880030e+01,3.958662264747308764e-04,2.000000000000000000e+00
3.045056591303568183e+01,3.959232240828481535e-04,1.000000000000000000e+00
3.047135828605255981e+01,3.959802526383991196e-04,5.000000000000000000e+00
3.049215065906943778e+01,3.960373121280148030e-04,2.000000000000000000e+00
3.051294303208631575e+01,3.960944025383263947e-04,4.000000000000000000e+00
3.053373540510319373e+01,3.961515238559658986e-04,2.000000000000000000e+00
3.055452777812007170e+01,3.962086760675655357e-04,2.000000000000000000e+00
3.057532015113694968e+01,3.962658591597580148e-04,6.000000000000000000e+00
3.059611252415382765e+01,3.963230731191766951e-04,4.000000000000000000e+00
3.061690489717070562e+01,3.963803179324552613e-04,0.000000000000000000e+00
3.063769727018758715e+01,3.964375935862281025e-04,4.000000000000000000e+00
3.065848964320446512e+01,3.964949000671299877e-04,2.000000000000000000e+00
3.067928201622134310e+01,3.965522373617962819e-04,4.000000000000000000e+00
3.070007438923822107e+01,3.966096054568628380e-04,2.000000000000000000e+00
3.072086676225509905e+01,3.966670043389661595e-04,3.000000000000000000e+00
3.074165913527197702e+01,3.967244339947431837e-04,0.000000000000000000e+00
3.076245150828885500e+01,3.967818944108314982e-04,3.000000000000000000e+00
3.078324388130573297e+01,3.968393855738693412e-04,3.000000000000000000e+00
3.080403625432261094e+01,3.968969074704954388e-04,3.000000000000000000e+00
3.082482862733948892e+01,3.969544600873491677e-04,3.000000000000000000e+00
3.084562100035637044e+01,3.970120434110705008e-04,1.000000000000000000e+00
3.086641337337324842e+01,3.970696574283000616e-04,4.000000000000000000e+00
3.088720574639012639e+01,3.971273021256790155e-04,3.000000000000000000e+00
3.090799811940700437e+01,3.971849774898493415e-04,4.000000000000000000e+00
3.092879049242388234e+01,3.972426835074535601e-04,0.000000000000000000e+00
3.094958286544076032e+01,3.973004201651347887e-04,2.000000000000000000e+00
3.097037523845763829e+01,3.973581874495369574e-04,0.000000000000000000e+00
3.099116761147451626e+01,3.974159853473045929e-04,8.000000000000000000e+00
3.101195998449139424e+01,3.974738138450830348e-04,2.000000000000000000e+00
3.103275235750827576e+01,3.975316729295181651e-04,2.000000000000000000e+00
3.105354473052515374e+01,3.975895625872565703e-04,1.000000000000000000e+00
3.107433710354203171e+01,3.976474828049457585e-04,1.000000000000000000e+00
3.109512947655890969e+01,3.977054335692337800e-04,2.000000000000000000e+00
3.111592184957578766e+01,3.977634148667694982e-04,5.000000000000000000e+00
3.113671422259266564e+01,3.978214266842025355e-04,2.000000000000000000e+00
3.115750659560954361e+01,3.978794690081832730e-04,4.000000000000000000e+00
3.117829896862642158e+01,3.979375418253628511e-04,3.000000000000000000e+00
3.119909134164329956e+01,3.979956451223931146e-04,3.000000000000000000e+00
3.121988371466017753e+01,3.980537788859268302e-04,4.000000000000000000e+00
3.124067608767705906e+01,3.981119431026175232e-04,1.000000000000000000e+00
3.126146846069393703e+01,3.981701377591195324e-04,4.000000000000000000e+00
3.128226083371081501e+01,3.982283628420879009e-04,3.000000000000000000e+00
3.130305320672769298e+01,3.982866183381786481e-04,4.000000000000000000e+00
3.132384557974457095e+01,3.983449042340486061e-04,1.000000000000000000e+00
3.134463795276144893e+01,3.984032205163553662e-04,4.000000000000000000e+00
3.136543032577832690e+01,3.984615671717575496e-04,4.000000000000000000e+00
3.138622269879520488e+01,3.985199441869143738e-04,0.000000000000000000e+00
3.140701507181208285e+01,3.985783515484861406e-04,3.000000000000000000e+00
3.142780744482896438e+01,3.986367892431340191e-04,0.000000000000000000e+00
3.144859981784584235e+01,3.986952572575200456e-04,4.000000000000000000e+00
3.146939219086272033e+01,3.987537555783071783e-04,5.000000000000000000e+00
3.149018456387959830e+01,3.988122841921591883e-04,3.000000000000000000e+00
3.151097693689647627e+01,3.988708430857408767e-04,3.000000000000000000e+00
3.153176930991335425e+01,3.989294322457179122e-04,4.000000000000000000e+00
3.155256168293023222e+01,3.989880516587570474e-04,1.000000000000000000e+00
3.157335405594711020e+01,3.990467013115257941e-04,4.000000000000000000e+00
3.159414642896398817e+01,3.991053811906928022e-04,6.000000000000000000e+00
3.161493880198086615e+01,3.991640912829274809e-04,3.000000000000000000e+00
3.163573117499774767e+01,3.992228315749004317e-04,4.000000000000000000e+00
3.165652354801462565e+01,3.992816020532831238e-04,1.000000000000000000e+00
3.167731592103150362e+01,3.993404027047480561e-04,0.000000000000000000e+00
3.169810829404838159e+01,3.993992335159687575e-04,4.000000000000000000e+00
3.171890066706525957e+01,3.994580944736197872e-04,2.000000000000000000e+00
3.173969304008213754e+01,3.995169855643765713e-04,5.000000000000000000e+00
3.176048541309901552e+01,3.995759067749157832e-04,5.000000000000000000e+00
3.178127778611589349e+01,3.996348580919150718e-04,4.000000000000000000e+00
3.180207015913277147e+01,3.996938395020531161e-04,3.000000000000000000e+00
3.182286253214965299e+01,3.997528509920096249e-04,1.000000000000000000e+00
3.184365490516653097e+01,3.998118925484654999e-04,5.000000000000000000e+00
3.186444727818340894e+01,3.998709641581025100e-04,2.000000000000000000e+00
3.188523965120028691e+01,3.999300658076038336e-04,5.000000000000000000e+00
3.190603202421716489e+01,3.999891974836534622e-04,3.000000000000000000e+00
3.192682439723404286e+01,4.000483591729365259e-04,0.000000000000000000e+00
3.194761677025092084e+01,4.001075508621395639e-04,2.000000000000000000e+00
3.196840914326779881e+01,4.001667725379498748e-04,3.000000000000000000e+00
3.198920151628467679e+01,4.002260241870561120e-04,7.000000000000000000e+00
3.200999388930155476e+01,4.002853057961480135e-04,6.000000000000000000e+00
3.203078626231843629e+01,4.003446173519164012e-04,2.000000000000000000e+00
3.205157863533531781e+01,4.004039588410533983e-04,7.000000000000000000e+00
3.207237100835219223e+01,4.004633302502522661e-04,5.000000000000000000e+00
3.209316338136907376e+01,4.005227315662073504e-04,1.000000000000000000e+01
3.211395575438594818e+01,4.005821627756142979e-04,2.000000000000000000e+00
3.213474812740282971e+01,4.006416238651700022e-04,3.000000000000000000e+00
3.215554050041970413e+01,4.007011148215722783e-04,2.000000000000000000e+00
3.217633287343658566e+01,4.007606356315205677e-04,3.000000000000000000e+00
3.219712524645346008e+01,4.008201862817152334e-04,0.000000000000000000e+00
3.221791761947034161e+01,4.008797667588579394e-04,1.000000000000000000e+00
3.223870999248721603e+01,4.009393770496517051e-04,3.000000000000000000e+00
3.225950236550409755e+01,4.009990171408007423e-04,4.000000000000000000e+00
3.228029473852097198e+01,4.010586870190105098e-04,4.000000000000000000e+00
3.230108711153785350e+01,4.011183866709877133e-04,2.000000000000000000e+00
3.232187948455473503e+01,4.011781160834404134e-04,3.000000000000000000e+00
3.234267185757160945e+01,4.012378752430778637e-04,1.000000000000000000e+00
3.236346423058849098e+01,4.012976641366107272e-04,4.000000000000000000e+00
3.238425660360536540e+01,4.013574827507509135e-04,3.000000000000000000e+00
3.240504897662224693e+01,4.014173310722116876e-04,2.000000000000000000e+00
